TITLE	WF_OEP24A_DPC_0,1_16,8uM_frac2_180522
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/05/18
TIME	16:31:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
Y3UNITS	ABSORBANCE
FIRSTX	  260.0000
LASTX	  190.0000
NPOINTS	     701
FIRSTY	    -0.39924
MAXY	     8.30392
MINY	   -49.35195
XYDATA
206.4000	-9.552	928.892	5.1953
206.3000	-11.298	938.919	5.23582
206.2000	-8.3796	949.017	5.27625
206.1000	-8.75289	961.629	5.32623
206.0000	-8.75518	971.782	5.36606
205.9000	-5.58117	981.958	5.40562
205.8000	-3.678	992.091	5.44466
205.7000	-5.41427	1002.28	5.48356
205.6000	-5.95058	1012.36	5.52174
205.5000	-3.87337	1022.42	5.5595
205.4000	-5.11498	1032.39	5.59663
205.3000	-3.49881	1042.23	5.63296
205.2000	-2.63971	1051.93	5.66847
205.1000	0.00417616	1059.07	5.69445
205.0000	0.615974	1068.38	5.72805
204.9000	1.46053	1079.44	5.76768
204.8000	2.536	1087.06	5.79481
204.7000	3.43067	1092.05	5.81245
204.6000	3.90845	1097.66	5.83224
204.5000	3.46443	1102.21	5.84819
204.4000	1.46472	1106.36	5.86269
204.3000	0.322121	1108.5	5.87016
204.2000	0.830673	1109.68	5.87427
204.1000	1.09861	1109.95	5.87523
204.0000	1.01503	1110.04	5.87555
203.9000	-0.0931618	1110.09	5.87571
203.8000	-1.25463	1110.11	5.87579
203.7000	0.304268	1110.12	5.87583
203.6000	3.40258	1110.15	5.87593
203.5000	1.50274	1110.19	5.87607
203.4000	1.66812	1110.21	5.87612
203.3000	0.245678	1110.22	5.87616
203.2000	0.891902	1110.23	5.87618
203.1000	1.67469	1110.25	5.87626
203.0000	2.81717	1110.27	5.87632
202.9000	2.39244	1110.28	5.87636
202.8000	1.47762	1110.27	5.87633
202.7000	2.36794	1110.27	5.87634
202.6000	2.31208	1110.28	5.87638
202.5000	5.07256	1110.29	5.87641
202.4000	4.35448	1110.29	5.87642
202.3000	4.1586	1110.3	5.87643
202.2000	4.58172	1110.3	5.87644
202.1000	1.80138	1110.32	5.8765
202.0000	4.37253	1110.32	5.87652
201.9000	3.63781	1110.32	5.87653
201.8000	2.34814	1110.32	5.87651
201.7000	0.88547	1110.32	5.87651
201.6000	1.34342	1110.33	5.87656
201.5000	0.606208	1110.33	5.87656
201.4000	-0.502904	1110.33	5.87655
201.3000	-0.764966	1110.32	5.87653
201.2000	-1.82307	1110.32	5.87653
201.1000	-3.51362	1110.32	5.87652
201.0000	-4.06004	1110.33	5.87656
200.9000	-3.6747	1110.32	5.87651
200.8000	-2.53544	1110.32	5.8765
200.7000	-1.16215	1110.31	5.87648
